Crash ID,Adj ADT,At Intersection Flag,ADT,ADT Year,City,Contributing Factors,Control Section,CS Milepoint,Crash Date,Death Count,Month,NonSusp Serious Inj,Possible Inj,Crash Severity,Susp Serious Inj,Crash Time,Total Inj,Year,Day of Week,DFO,Fatal Crash Flag,First Harmful Event,Hwy Lane Design,Hour,Intersecting Hwy Number,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Located Flag,Longitude,Manner of Collision,Median Type,Entering Roads,Number of Lanes,Object Struck,On System Flag,Other Factor,Population Group,Private Drive Flag,Ref Marker,RM Offset,Road Class,Roadway Alignment,Roadway Function,Roadway Relation,Roadway Type,Rural Flag,Speed Limit,Street Name,Surface Condition,Traffic Control Type,Weather Condition
15663505,5888,False,5888,2023,PORT ARANSAS,DRIVER INATTENTION; FAILED TO CONTROL SPEED,226302,6.407,2017-03-24,0,3,0,0,N - NOT INJURED,0,0838,0,2017,FRIDAY,16.859,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,08:00 - 08:59,,N/A,DRIVEWAY ACCESS,27.83799778,DAYLIGHT,YES,-97.06799611,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,2,NOT APPLICABLE,True,"SLOWING/STOPPING-FOR PEDESTRIAN, PEDALCYCLIST, ETC. IN ROAD","2,500 - 4,999 POP",NO,0620,0.592,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,DRY,NONE,CLEAR
15664619,6181,False,6181,2023,PORT ARANSAS,DISTRACTION IN VEHICLE; DRIVER INATTENTION; FAILED TO CONTROL SPEED,226302,5.924,2017-03-24,0,3,0,1,C - POSSIBLE INJURY,0,1651,1,2017,FRIDAY,16.361,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,16:00 - 16:59,,N/A,NON INTERSECTION,27.84462466,DAYLIGHT,YES,-97.07086631,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,2,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"2,500 - 4,999 POP",NO,0620,0.094,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,FLAGMAN,CLEAR
15673584,12050,True,12050,2023,CORPUS CHRISTI,DRIVER INATTENTION,226303,16.313,2017-03-30,0,3,1,0,B - SUSPECTED MINOR INJURY,0,1115,1,2017,THURSDAY,24.032,0,OVERTURNED,TWO-WAY,11:00 - 11:59,,UNKNOWN,INTERSECTION,27.75170383,DAYLIGHT,YES,-97.12350049,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,OTHER (EXPLAIN IN NARRATIVE),5,OVERTURNED,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"250,000 POP AND OVER",NO,0628,0.331,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,OTHER (EXPLAIN IN NARRATIVE),CLEAR
15703104,9764,True,9764,2023,PORT ARANSAS,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,226302,7.266,2017-04-14,0,4,0,0,N - NOT INJURED,0,1234,0,2017,FRIDAY,17.718,0,PEDALCYCLIST,TWO-WAY,12:00 - 12:59,,W AVENUE G,INTERSECTION RELATED,27.82817809,DAYLIGHT,YES,-97.06701784,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0622,-0.01,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,STOP SIGN,CLEAR
15722137,14248,True,14248,2023,PORT ARANSAS,DRIVER INATTENTION; TURNED IMPROPERLY - WRONG LANE; TURNED WHEN UNSAFE,226302,7.267,2017-04-22,0,4,0,0,N - NOT INJURED,0,1950,0,2017,SATURDAY,17.719,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,UNKNOWN,INTERSECTION,27.828172,DAYLIGHT,YES,-97.06700932,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,FOUR ENTERING ROADS,2,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"2,500 - 4,999 POP",NO,0622,-0.009,CITY STREET,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,DRY,MARKED LANES,CLEAR
15729674,,False,,,PORT ARANSAS,BACKED WITHOUT SAFETY; HAD BEEN DRINKING,,,2017-04-30,0,4,0,0,N - NOT INJURED,0,0159,0,2017,SUNDAY,,0,FIXED OBJECT,,01:00 - 01:59,,N/A,NON INTERSECTION,,"DARK, LIGHTED",?0,,ONE MOTOR VEHICLE - BACKING,,THREE ENTERING ROADS - T,,HIT OTHER FIXED OBJECT,True,ONE VEHICLE BACKWARD FROM PARKING,"2,500 - 4,999 POP",YES,,,NON TRAFFICWAY,"STRAIGHT, LEVEL",,NOT APPLICABLE,,True,45,SH0361,DRY,STOP SIGN,CLOUDY
15753350,10439,False,10439,2023,CORPUS CHRISTI,DISTRACTION IN VEHICLE; FAILED TO DRIVE IN SINGLE LANE,226303,22.159,2017-05-02,0,5,1,0,B - SUSPECTED MINOR INJURY,0,1510,1,2017,TUESDAY,29.878,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,N/A,NON INTERSECTION,27.67887631,DAYLIGHT,YES,-97.17252595,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,ATTENTION DIVERTED FROM DRIVING,"250,000 POP AND OVER",NO,0634,0.195,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,SHOULDER,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,MARKED LANES,CLEAR
15749855,12050,False,12050,2023,CORPUS CHRISTI,NONE,226303,16.97,2017-05-05,0,5,0,0,N - NOT INJURED,0,1317,0,2017,FRIDAY,24.689,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.74351448,DAYLIGHT,YES,-97.12899813,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"250,000 POP AND OVER",NO,0628,0.988,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,OTHER (EXPLAIN IN NARRATIVE),CLEAR
15757820,12050,False,12050,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED; HAD BEEN DRINKING,226303,16.306,2017-05-05,0,5,1,0,B - SUSPECTED MINOR INJURY,0,0014,1,2017,FRIDAY,24.025,0,FIXED OBJECT,TWO-WAY,00:00 - 00:59,,N/A,NON INTERSECTION,27.75178569,"DARK, LIGHTED",YES,-97.12344518,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT UTILITY POLE,True,CONSTRUCTION-WITHIN POSTED ROAD CONSTRUCTION ZONE (RELATED TO CRASH),"250,000 POP AND OVER",NO,0628,0.324,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,MARKED LANES,CLEAR
15848891,12050,False,12050,2023,CORPUS CHRISTI,DRIVER INATTENTION; TURNED WHEN UNSAFE,226303,17.992,2017-05-05,0,5,0,0,N - NOT INJURED,0,1330,0,2017,FRIDAY,25.711,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.73078866,DAYLIGHT,YES,-97.1375735,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,CONSTRUCTION-WITHIN POSTED ROAD CONSTRUCTION ZONE (RELATED TO CRASH),"250,000 POP AND OVER",NO,0630,-0.021,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,-1,SH0361,DRY,NONE,CLEAR
15780204,6181,False,6181,2023,ARANSAS PASS,HANDICAPPED DRIVER (EXPLAIN IN NARRATIVE),226302,4.259,2017-05-13,0,5,0,0,N - NOT INJURED,0,1315,0,2017,SATURDAY,14.696,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.86527517,DAYLIGHT,YES,-97.08409615,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"5,000 - 9,999 POP",NO,0618,0.317,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",False,50,SH0361,DRY,FLAGMAN,CLEAR
15770778,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO DRIVE IN SINGLE LANE,226303,27.489,2017-05-15,0,5,0,0,N - NOT INJURED,0,1457,0,2017,MONDAY,35.208,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,14:00 - 14:59,,PARK ROAD 22,INTERSECTION,27.61788742,DAYLIGHT,YES,-97.22162159,SAME DIRECTION - BOTH RIGHT TURN,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,1.526,US & STATE HIGHWAYS,"CURVE, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,40,SH0361,DRY,MARKED LANES,CLEAR
15784970,5888,True,5888,2023,PORT ARANSAS,FAILED TO YIELD RIGHT OF WAY - STOP SIGN;IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE),226302,6.524,2017-05-27,0,5,0,0,N - NOT INJURED,0,1905,0,2017,SATURDAY,16.976,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,19:00 - 19:59,,UNKNOWN,INTERSECTION,27.83665458,DAYLIGHT,YES,-97.06918198,ANGLE - BOTH GOING STRAIGHT,NO MEDIAN,FOUR ENTERING ROADS,2,NOT APPLICABLE,True,VEHICLE PASSING OR ATTEMPTING TO PASS ON LEFT,"2,500 - 4,999 POP",NO,0620,0.709,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,STOP SIGN,CLEAR
15787852,5888,True,5888,2023,PORT ARANSAS,HAD BEEN DRINKING,226302,6.952,2017-05-29,0,5,0,0,N - NOT INJURED,0,2046,0,2017,MONDAY,17.404,0,FIXED OBJECT,TWO-WAY,20:00 - 20:59,,6TH ST,INTERSECTION RELATED,27.83105279,"DARK, LIGHTED",YES,-97.07100138,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,FOUR ENTERING ROADS,2,HIT HIGHWAY SIGN,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0622,-0.324,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,STOP SIGN,CLOUDY
15803580,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO DRIVE IN SINGLE LANE,226303,23.747,2017-06-05,0,6,0,1,C - POSSIBLE INJURY,0,0440,1,2017,MONDAY,31.466,0,FIXED OBJECT,TWO-WAY,04:00 - 04:59,,N/A,NON INTERSECTION,27.65907658,"DARK, NOT LIGHTED",YES,-97.18580497,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,HIT UTILITY POLE,True,SWERVED OR VEERED-REASON NOT SPECIFIED,"250,000 POP AND OVER",NO,0636,-0.217,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15800264,14248,False,14248,2023,PORT ARANSAS,FAILED TO CONTROL SPEED,226303,10.092,2017-06-06,0,6,0,0,N - NOT INJURED,0,1528,0,2017,TUESDAY,17.811,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,15:00 - 15:59,,N/A,NON INTERSECTION,27.82713514,DAYLIGHT,YES,-97.06793776,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,OTHER (EXPLAIN IN NARRATIVE),2,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"2,500 - 4,999 POP",NO,0622,0.083,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,FLAGMAN,CLEAR
15802785,6181,False,6181,2023,ARANSAS PASS,FAILED TO YIELD RIGHT OF WAY - EMERGENCY VEHICLE;HAD BEEN DRINKING;OTHER (EXPLAIN IN NARRATIVE),226302,3.339,2017-06-08,0,6,0,0,N - NOT INJURED,0,1457,0,2017,THURSDAY,13.776,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,14:00 - 14:59,,N/A,NON INTERSECTION,27.87503054,DAYLIGHT,YES,-97.09430316,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,NOT APPLICABLE,2,NOT APPLICABLE,True,NOT APPLICABLE,"5,000 - 9,999 POP",NO,0618,-0.603,US & STATE HIGHWAYS,"CURVE, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",False,55,SH0361,DRY,MARKED LANES,CLEAR
15808478,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,27.403,2017-06-11,0,6,0,2,C - POSSIBLE INJURY,0,0017,2,2017,SUNDAY,35.122,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,00:00 - 00:59,,N/A,NON INTERSECTION,27.61786761,"DARK, NOT LIGHTED",YES,-97.22022566,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,NOT APPLICABLE,"250,000 POP AND OVER",NO,0638,1.44,US & STATE HIGHWAYS,"STRAIGHT, HILLCREST",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,65,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15816598,12050,False,12050,2023,CORPUS CHRISTI,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,226303,14.553,2017-06-13,0,6,0,0,N - NOT INJURED,0,0901,0,2017,TUESDAY,22.272,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,09:00 - 09:59,,N/A,DRIVEWAY ACCESS,27.77361862,DAYLIGHT,YES,-97.10869214,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,CONSTRUCTION-WITHIN POSTED ROAD CONSTRUCTION ZONE (RELATED TO CRASH),"250,000 POP AND OVER",NO,0626,0.56,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,STOP SIGN,CLEAR
15817183,6181,False,6181,2023,ARANSAS PASS,DRIVER INATTENTION; FAILED TO DRIVE IN SINGLE LANE; HAD BEEN DRINKING; PARKED WITHOUT LIGHTS,226302,1.865,2017-06-16,0,6,0,0,N - NOT INJURED,0,2040,0,2017,FRIDAY,12.302,0,PARKED CAR,TWO-WAY,20:00 - 20:59,,N/A,NON INTERSECTION,27.88987833,"DARK, NOT LIGHTED",YES,-97.11161515,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,2,NOT APPLICABLE,True,SWERVED OR VEERED-REASON NOT SPECIFIED,"5,000 - 9,999 POP",NO,0616,-0.006,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,SHOULDER,"2 LANE, 2 WAY",False,55,SH0361,DRY,NONE,CLEAR
15828479,12050,True,12050,2023,CORPUS CHRISTI,NONE,226303,14.466,2017-06-16,0,6,1,0,B - SUSPECTED MINOR INJURY,0,0827,1,2017,FRIDAY,22.185,0,OVERTURNED,TWO-WAY,08:00 - 08:59,,UNKNOWN,INTERSECTION RELATED,27.77470103,DAYLIGHT,YES,-97.10796073,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,5,OVERTURNED,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"250,000 POP AND OVER",NO,0626,0.473,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,OFF ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,WARNING SIGN,CLEAR
15823982,12050,False,12050,2023,CORPUS CHRISTI,TURNED WHEN UNSAFE,226303,18.994,2017-06-19,0,6,1,0,B - SUSPECTED MINOR INJURY,0,1227,1,2017,MONDAY,26.713,0,OTHER OBJECT,TWO-WAY,12:00 - 12:59,,N/A,NON INTERSECTION,27.71830048,DAYLIGHT,YES,-97.14598497,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,5,"HIT WORK ZONE BARRICADE, CONES, SIGNS OR MATERIAL",True,CONSTRUCTION-WITHIN POSTED ROAD CONSTRUCTION ZONE (RELATED TO CRASH),"250,000 POP AND OVER",NO,0632,-0.97,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,SNOW,CENTER STRIPE/DIVIDER,CLEAR
15833653,6181,False,6181,2023,ARANSAS PASS,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,226302,4.232,2017-06-23,0,6,0,2,C - POSSIBLE INJURY,0,1710,2,2017,FRIDAY,14.669,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,17:00 - 17:59,,N/A,DRIVEWAY ACCESS,27.86560794,DAYLIGHT,YES,-97.08429704,ANGLE - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,ONE VEHICLE LEAVING DRIVEWAY,"5,000 - 9,999 POP",NO,0618,0.29,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",False,30,SH0361,DRY,STOP SIGN,CLOUDY
15833680,5888,False,5888,2023,PORT ARANSAS,FAILED TO CONTROL SPEED,226302,6.407,2017-06-26,0,6,0,0,99 - UNKNOWN,0,0242,0,2017,MONDAY,16.859,0,PARKED CAR,TWO-WAY,02:00 - 02:59,,N/A,NON INTERSECTION,27.83799778,"DARK, NOT LIGHTED",YES,-97.06799611,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,THREE ENTERING ROADS - T,2,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0620,0.592,CITY STREET,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,WET,STOP SIGN,RAIN
15839549,14248,False,14248,2023,PORT ARANSAS,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,226303,10.095,2017-06-27,0,6,0,0,N - NOT INJURED,0,1354,0,2017,TUESDAY,17.814,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,13:00 - 13:59,,N/A,DRIVEWAY ACCESS,27.82710311,DAYLIGHT,YES,-97.06796643,ANGLE - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,FOUR ENTERING ROADS,2,NOT APPLICABLE,True,ONE VEHICLE LEAVING DRIVEWAY,"2,500 - 4,999 POP",NO,0622,0.086,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,30,SH0361,WET,SIGNAL LIGHT,RAIN
15843095,14248,False,14248,2023,PORT ARANSAS,DRIVER INATTENTION; FAILED TO CONTROL SPEED,226303,10.06,2017-06-30,0,6,0,0,N - NOT INJURED,0,1629,0,2017,FRIDAY,17.779,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,16:00 - 16:59,,N/A,NON INTERSECTION,27.8274979,DAYLIGHT,YES,-97.06761293,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,2,NOT APPLICABLE,True,SLOWING/STOPPING-TO MAKE LEFT TURN,"2,500 - 4,999 POP",NO,0622,0.051,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",True,35,SH0361,DRY,MARKED LANES,CLEAR
15843448,5888,True,5888,2023,PORT ARANSAS,TURNED WHEN UNSAFE,226302,6.404,2017-07-01,0,7,0,0,N - NOT INJURED,0,1010,0,2017,SATURDAY,16.856,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,10:00 - 10:59,,CUT OFF RD,INTERSECTION RELATED,27.838021,DAYLIGHT,YES,-97.06803525,SAME DIRECTION - ONE RIGHT TURN-ONE STOPPED,NO MEDIAN,FOUR ENTERING ROADS,4,NOT APPLICABLE,True,"SLOWING/STOPPING - FOR OFFICER, FLAGMAN, OR TRAFFIC CONTROL","2,500 - 4,999 POP",NO,0620,0.589,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,15,SH0361,DRY,SIGNAL LIGHT,CLEAR
15847369,6181,False,6181,2023,ARANSAS PASS,DRIVER INATTENTION; TURNED WHEN UNSAFE,226302,2.475,2017-07-01,0,7,1,0,B - SUSPECTED MINOR INJURY,0,1319,1,2017,SATURDAY,12.912,0,OVERTURNED,TWO-WAY,13:00 - 13:59,,N/A,NON INTERSECTION,27.88404374,DAYLIGHT,YES,-97.10413696,ONE MOTOR VEHICLE - GOING STRAIGHT,NO MEDIAN,NOT APPLICABLE,2,OVERTURNED,True,SWERVED OR VEERED - AVOIDING VEHICLE FROM OPPOSITE DIRECTION IN WRONG LANE,"5,000 - 9,999 POP",NO,0616,0.604,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"2 LANE, 2 WAY",False,55,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15861615,12050,False,12050,2023,CORPUS CHRISTI,DRIVER INATTENTION;FOLLOWED TOO CLOSELY;UNSAFE SPEED,226303,15.323,2017-07-07,0,7,0,0,N - NOT INJURED,0,1434,0,2017,FRIDAY,23.042,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,14:00 - 14:59,,N/A,NON INTERSECTION,27.76402907,DAYLIGHT,YES,-97.11517203,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,CONSTRUCTION-WITHIN POSTED ROAD CONSTRUCTION ZONE (RELATED TO CRASH),"250,000 POP AND OVER",NO,0628,-0.659,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,55,SH0361,DRY,CENTER STRIPE/DIVIDER,CLEAR
15868874,10439,False,10439,2023,CORPUS CHRISTI,FAILED TO CONTROL SPEED,226303,23.648,2017-07-16,0,7,2,0,B - SUSPECTED MINOR INJURY,0,1119,2,2017,SUNDAY,31.367,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,11:00 - 11:59,,N/A,NON INTERSECTION,27.66030584,DAYLIGHT,YES,-97.18498195,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,NO MEDIAN,NOT APPLICABLE,5,NOT APPLICABLE,True,SLOWING/STOPPING-FOR TRAFFIC,"250,000 POP AND OVER",NO,0636,-0.316,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",False,60,SH0361,WET,CENTER STRIPE/DIVIDER,RAIN
15868914,12050,False,12050,2023,OUTSIDE CITY LIMITS,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,226303,13.618,2017-07-17,0,7,0,0,N - NOT INJURED,0,0824,0,2017,MONDAY,21.337,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,08:00 - 08:59,,N/A,DRIVEWAY ACCESS,27.78501838,DAYLIGHT,YES,-97.10043752,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,NO MEDIAN,THREE ENTERING ROADS - T,5,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),RURAL,NO,0626,-0.375,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,55,SH0361,DRY,NONE,CLOUDY
15868929,15893,True,15893,2023,PORT ARANSAS,DRIVER INATTENTION,226303,12.309,2017-07-17,0,7,0,0,N - NOT INJURED,0,1410,0,2017,MONDAY,20.028,0,MOTOR VEHICLE IN TRANSPORT,BOULEVARD,14:00 - 14:59,,MUSTANG BLVD,INTERSECTION RELATED,27.80023347,DAYLIGHT,YES,-97.08764061,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,CURBED,THREE ENTERING ROADS - T,4,NOT APPLICABLE,True,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),"2,500 - 4,999 POP",NO,0624,0.278,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, DIVIDED",True,55,SH0361,DRY,SIGNAL LIGHT,CLEAR
15873711,5888,True,5888,2023,PORT ARANSAS,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,226302,6.404,2017-07-18,0,7,0,0,N - NOT INJURED,0,2151,0,2017,TUESDAY,16.856,0,MOTOR VEHICLE IN TRANSPORT,TWO-WAY,21:00 - 21:59,,W COTTER AVE,INTERSECTION,27.838021,"DARK, LIGHTED",YES,-97.06803525,ANGLE - BOTH GOING STRAIGHT,NO MEDIAN,FOUR ENTERING ROADS,4,NOT APPLICABLE,True,NOT APPLICABLE,"2,500 - 4,999 POP",NO,0620,0.589,US & STATE HIGHWAYS,"STRAIGHT, LEVEL",MINOR ARTERIAL,ON ROADWAY,"4 OR MORE LANES, UNDIVIDED",True,35,SH0361,DRY,FLASHING RED LIGHT,CLEAR
